,Time,Transaction Hash URL,Profit,Cost,Revenue
110463,2024-06-24 00:03:45,https://eigenphi.io/mev/bsc/tx/0x2fbafc7426ebe95d6e62a3423cbb7ec2435fb36e0626d82646919dcf17d5f1fd,<$0.01,$0.15,$0.15
110467,2024-06-24 00:03:18,https://eigenphi.io/mev/bsc/tx/0x1ec41cbdd329f7232d137e713f755cf41e7567cd237ecfd15f686553718fd258,<$0.01,$0.19,$0.19
110476,2024-06-24 00:02:48,https://eigenphi.io/mev/bsc/tx/0x88dced76344fd2d136e0d3cb0045e95a4f0eeb2696e13d55fb87a9748ac96464,<-$0.01,$0.44,$0.44
110496,2024-06-24 00:00:21,https://eigenphi.io/mev/bsc/tx/0x1b42002b7bc696986a46246d436ea09ed94bba083aa5f5cec58346455421bcc3,<$0.01,$0.20,$0.20
138376,2024-06-25 23:41:16,https://eigenphi.io/mev/bsc/tx/0x222c64235206dd47c65139d025220e989bb89a67019debe4757d17d69c95c568,<$0.01,$0.12,$0.13
138377,2024-06-25 23:40:55,https://eigenphi.io/mev/bsc/tx/0x8ba31da95344196f5edd8c0f876c3813e06ea93db0a35fc714810183d59ac9bc,<$0.01,$0.12,$0.12
138513,2024-06-25 23:21:27,https://eigenphi.io/mev/bsc/tx/0xa950f334ab04ffa95ad91cb000dac79d6dddd6f598c67a55d38fb8d3e819c2bf,<$0.01,$0.29,$0.30
138519,2024-06-25 23:20:45,https://eigenphi.io/mev/bsc/tx/0xc101fd49502de5f47d13bd83277069e8ac574f9d2f40d499e62063614709b8fc,<$0.01,$0.28,$0.29
138542,2024-06-25 23:17:15,https://eigenphi.io/mev/bsc/tx/0x3ad02562b9e8ca8bc363af75b86db685f568ebbe7f0fe51f1f8034bee7705b6d,<$0.01,$0.13,$0.14
138577,2024-06-25 23:13:38,https://eigenphi.io/mev/bsc/tx/0x2006ae3ee51f6d4140029b90701f9d69b9d91a79a61a3f1679e2becff460e653,<$0.01,$0.14,$0.15
138616,2024-06-25 23:07:55,https://eigenphi.io/mev/bsc/tx/0x1b001df8d6b4054e7c04ff0c4559f8e76b04378c7887d58eaf0fbd67a5511ca4,<$0.01,$0.11,$0.12
138623,2024-06-25 23:07:13,https://eigenphi.io/mev/bsc/tx/0x06a9c297c8809012c9f5f4d0e5c7532a682681502344ea95c0319837f0b9cfe5,-$0.21,$0.22,<$0.01
138636,2024-06-25 23:04:58,https://eigenphi.io/mev/bsc/tx/0x217056cdd2f295cafe8324e5cdc2222df9cd551bb68ae159d94048722c163d44,<-$0.01,$0.24,$0.23
138656,2024-06-25 23:02:45,https://eigenphi.io/mev/bsc/tx/0xc857285aca5562fee69166dea0206d5b5a1bcacd9924b1eb8f76297e2bbd62ad,<$0.01,$0.14,$0.14
138668,2024-06-25 23:01:49,https://eigenphi.io/mev/bsc/tx/0xa7020ce84fc43637ffbe59b145d971d6fd7ff06957e55c82bf10f6a4a5870b53,<$0.01,$0.14,$0.14
138692,2024-06-25 22:59:49,https://eigenphi.io/mev/bsc/tx/0x0be626705d5cfe0ef7e21b3315bce935a1f53370749c0fce474707a3b382012d,<$0.01,$0.11,$0.11
138722,2024-06-25 22:57:28,https://eigenphi.io/mev/bsc/tx/0x715a417407b194ceaa478413acea90d0c3f890344c6334f9db1ecc9f851b87af,<$0.01,$0.18,$0.18
138761,2024-06-25 22:52:40,https://eigenphi.io/mev/bsc/tx/0xce9973bf5781d7f22a7891dfbb449c0a1488d33357570353377e9beedd14c1e0,<$0.01,$0.15,$0.16
138874,2024-06-25 22:39:38,https://eigenphi.io/mev/bsc/tx/0x1179bd5dd023ca06753e020fde0b0f1878215f4951048815b5d799b664340e33,<-$0.01,$0.24,$0.23
138937,2024-06-25 22:31:52,https://eigenphi.io/mev/bsc/tx/0x3ba7646a9ebeccfc5a56484fdd0ac8c09d7b349c60a2200c450689617cc26f45,<$0.01,$0.17,$0.17
138988,2024-06-25 22:28:43,https://eigenphi.io/mev/bsc/tx/0xfb272aa34771722b2b2ada20071bb2ef0b25bc2d2b8624532b29e698c4c98b9a,<$0.01,$0.14,$0.15
139023,2024-06-25 22:24:45,https://eigenphi.io/mev/bsc/tx/0x90c6ee89f6070640f9c50111561e38e170a580b63f05156101e6418738818379,-$2.36,$2.36,<$0.01
139067,2024-06-25 22:18:03,https://eigenphi.io/mev/bsc/tx/0x0f71f4d59c7424504c3a13501a384a39ea14f74c74850e26950618802130a3b8,<$0.01,$0.12,$0.13
139085,2024-06-25 22:15:39,https://eigenphi.io/mev/bsc/tx/0xacfcda453cdcf3b1fdcc1f5ca8dd6c27a895925c44d12e51fa0b5929c83eb82b,<$0.01,$0.30,$0.30
139279,2024-06-25 21:47:58,https://eigenphi.io/mev/bsc/tx/0x2bac1b2d6621c0d6dbf8504f12fd0e6430668c1c7f5491ee94473bbbca0472ee,-$0.20,$0.21,<$0.01
139355,2024-06-25 21:38:32,https://eigenphi.io/mev/bsc/tx/0x98ca0effb82c9d9203450a70cd4aad1db988f0a53dc16af7fc1f0966a3333ebb,<$0.01,$0.16,$0.17
139371,2024-06-25 21:37:11,https://eigenphi.io/mev/bsc/tx/0x9a2176a4aadd5b03322f451e6d0b0389a1e753e105d9cd1a134b5d7065874ea4,<$0.01,$0.14,$0.15
139391,2024-06-25 21:35:14,https://eigenphi.io/mev/bsc/tx/0x268e9950f9ba0a9fb4d41152eb0674a5e336db4cb73113051c9dbee9a8f0b4a3,<$0.01,$0.16,$0.16
139517,2024-06-25 21:18:25,https://eigenphi.io/mev/bsc/tx/0xa0684ec7a767bcc12ef5565cb864ce67bd6cfb16e07f9a662f910b4a08c61946,<$0.01,$0.17,$0.18
139525,2024-06-25 21:16:58,https://eigenphi.io/mev/bsc/tx/0x0fdab44e221919bb79a1e843e99d446c97d325d569d4e6e3e43e78489dcaf9fc,<$0.01,$0.20,$0.20
139526,2024-06-25 21:16:46,https://eigenphi.io/mev/bsc/tx/0xd9108eefe5492bd3b85e9531b1f171632f288d6e3552da1c9eb299e26d6223a1,<$0.01,$0.22,$0.22
139592,2024-06-25 21:05:58,https://eigenphi.io/mev/bsc/tx/0x2958980ce59a3169b25d0f6598dfb2b9db0c909c5101f746922ccf0f320f913d,-$0.23,$0.23,<-$0.01
139597,2024-06-25 21:05:16,https://eigenphi.io/mev/bsc/tx/0x954d3489450458a5ad5ebb7c5b9e81ff02ae6c766f0e32c43a743c252ccaff44,<$0.01,$0.20,$0.21
139679,2024-06-25 20:53:59,https://eigenphi.io/mev/bsc/tx/0x895b31a4b610f52f7b11a52414066accf21209c00d834c698325e7f56f922ef5,-$0.24,$0.23,<-$0.01
139751,2024-06-25 20:44:16,https://eigenphi.io/mev/bsc/tx/0x68de3f8ef774d2dd4e4a149db996733e77299c66a207962728aeeee1daabdd5f,<-$0.01,$0.22,$0.21
139804,2024-06-25 20:37:13,https://eigenphi.io/mev/bsc/tx/0xeda72b7e1d87c43f83bf2b78287d00a06a1d43af900574e76ffdfe8045bc7bae,<$0.01,$0.14,$0.15
139959,2024-06-25 20:09:47,https://eigenphi.io/mev/bsc/tx/0xae7c94aa59fb2be0c7f797f3f3922c1ad19dc15b65eab9eaedbb1cf3cb4a27ff,<$0.01,$0.22,$0.22
139972,2024-06-25 20:06:41,https://eigenphi.io/mev/bsc/tx/0xc4787017284e02ea4bbfa05ba2bfa532646a3d416c642a1ead3e83df18642cb6,<-$0.01,$0.25,$0.24
140011,2024-06-25 20:00:28,https://eigenphi.io/mev/bsc/tx/0x11b39924ccbe3a78929dd8fa458913d26562fa962899ddf0068c8afc5c427ea5,<$0.01,$0.14,$0.14
140027,2024-06-25 19:56:49,https://eigenphi.io/mev/bsc/tx/0xe3c9a6bd7f2d3b0f61c433f1e9d3a385f4182c8848a767e260d40fbc18a245e5,<-$0.01,$0.22,$0.21
140045,2024-06-25 19:54:37,https://eigenphi.io/mev/bsc/tx/0x9933d228003199c10f98deaa2437ad135fac69667dcff8ed9d345a1178cb36f2,<$0.01,$0.17,$0.18
140075,2024-06-25 19:49:59,https://eigenphi.io/mev/bsc/tx/0x5510e63b6054db930008db972752f5cd1b4d4b40da3c3cf604590b5ebb03fb44,<$0.01,$0.14,$0.15
140085,2024-06-25 19:49:02,https://eigenphi.io/mev/bsc/tx/0x95818deab8c2b028d73ee86238c70d804562526f61c08908a139f5f134b1e8f0,<$0.01,$0.15,$0.15
140097,2024-06-25 19:46:47,https://eigenphi.io/mev/bsc/tx/0x15af2ee71818427c9c25bcfdff93743c0ef18d9a801817a33b8f4c19809f3bc0,<$0.01,$0.11,$0.12
140101,2024-06-25 19:46:38,https://eigenphi.io/mev/bsc/tx/0x61ed3d3e070d662e833b24d3a760590726a3084afacdf627cc7ed389d6a68667,<-$0.01,$0.28,$0.27
140121,2024-06-25 19:44:10,https://eigenphi.io/mev/bsc/tx/0xa51610a6a1063d16a70bddb460b3b184f1e555b61ac78b362781dae58cb07df1,<$0.01,$0.16,$0.16
140146,2024-06-25 19:39:07,https://eigenphi.io/mev/bsc/tx/0x0fbd8f0fbb926159774c77d3c8394ed39afcb1a5f9502636d4d8b29722a1ab01,<$0.01,$0.25,$0.26
140174,2024-06-25 19:32:49,https://eigenphi.io/mev/bsc/tx/0xd75722947c883382c3a0cbe0fdf3ca69d3c1f8641a1fb1b210a4557ef794a34c,<-$0.01,$0.46,$0.46
140216,2024-06-25 19:26:07,https://eigenphi.io/mev/bsc/tx/0x3d2730218ae44d4f28a60cfcf14bb383651d0bc95552fe86da641d22b0ab58dd,<$0.01,$0.20,$0.21
140228,2024-06-25 19:25:07,https://eigenphi.io/mev/bsc/tx/0x2f7082f202323679f84b62f311b517015416435667ce5e137a977d3dd958e8fc,<$0.01,$0.14,$0.15
140276,2024-06-25 19:16:44,https://eigenphi.io/mev/bsc/tx/0x9f507b9abd2102f703b53bd4b7ce2075b9f228e94b134e97b48ec68faeabd886,<$0.01,$0.14,$0.15
140307,2024-06-25 19:12:11,https://eigenphi.io/mev/bsc/tx/0xf543a11139aa68f5bfd9298b9d4815f80a6f55509c9d42564bd3251d48e49fcb,<$0.01,$0.13,$0.13
140317,2024-06-25 19:10:05,https://eigenphi.io/mev/bsc/tx/0xa19d45211db195016c1d32210e176731f8169769ed2683e8a09b3fc0ee2757e9,<$0.01,$0.18,$0.19
140466,2024-06-25 18:45:42,https://eigenphi.io/mev/bsc/tx/0x88bc342cdc0b2e18fe2a0d5d890fc4b02139faf3539cd02aa61616a37fc7ecae,<$0.01,$0.14,$0.14
140518,2024-06-25 18:34:43,https://eigenphi.io/mev/bsc/tx/0x2e12dd189a83b1a9010b862cffd18725b119618ef8a5a184f6b2395f56bf773e,<$0.01,$0.13,$0.13
140524,2024-06-25 18:33:32,https://eigenphi.io/mev/bsc/tx/0x8d1ccce812c250e77c4bff86102ec62db0aab57a4f8376993a3a9042c68f85e6,<$0.01,$0.13,$0.13
140691,2024-06-25 18:04:17,https://eigenphi.io/mev/bsc/tx/0x8c73cc0ef690e64e1dbc46cc54d7d2ff66482532a824aa8f150826cf38e818b3,<$0.01,$0.28,$0.28
140744,2024-06-25 17:56:26,https://eigenphi.io/mev/bsc/tx/0x3fc5dda6f31e891145f09644712375cde151fdf3621c3d600fad10254adf94eb,<$0.01,$0.25,$0.26
140761,2024-06-25 17:53:21,https://eigenphi.io/mev/bsc/tx/0xa624ff625056d101c72e437e94318bc660583afc2c7b9e3c84ddf2072acc1834,<$0.01,$0.24,$0.24
140851,2024-06-25 17:36:49,https://eigenphi.io/mev/bsc/tx/0x78b26a523d930ecf25979ccfa39e6765c08f4343eac263bb733c367e88989178,<$0.01,$0.14,$0.15
140880,2024-06-25 17:32:58,https://eigenphi.io/mev/bsc/tx/0xe4ae1566dcc289601c384c8e964996106297a813924144d60763803bb370db9d,<$0.01,$0.11,$0.11
141039,2024-06-25 17:00:00,https://eigenphi.io/mev/bsc/tx/0xaac4ad8b06bafc71c60ad0189652ce5280107814d223abb4dd443a5090d16a76,<$0.01,$0.11,$0.12
141078,2024-06-25 16:52:44,https://eigenphi.io/mev/bsc/tx/0x135221b1d13bcbb513897bcc41f0f2122a5aea839808a909647d902cd45ee1f2,<-$0.01,$0.56,$0.55
141093,2024-06-25 16:48:45,https://eigenphi.io/mev/bsc/tx/0x3ee9cea63b9803538cbf38494a6128bd47764160931364626103ed82e815d5e2,<$0.01,$0.13,$0.14
141138,2024-06-25 16:41:03,https://eigenphi.io/mev/bsc/tx/0xd7fdc6821d1edc0f4579768aa7665e7dfe8d6daeabd4f580f102f81a79384e0e,<$0.01,$0.12,$0.12
141365,2024-06-25 15:55:02,https://eigenphi.io/mev/bsc/tx/0x185d5a2eca453fe7495c34741531f3172cd1dfd0e905a7ea1a0e3eebf33d206a,<-$0.01,$0.34,$0.34
141390,2024-06-25 15:51:41,https://eigenphi.io/mev/bsc/tx/0xa84f5af80c09fc297129de286e24a76ac088491f7e909f48a02583e05f7bc3c0,<-$0.01,$0.14,$0.14
141394,2024-06-25 15:51:29,https://eigenphi.io/mev/bsc/tx/0xc7258869cdabbd683820457a90806e7661cff127b5917ccf22229452ba7bfc67,<$0.01,$0.13,$0.14
141501,2024-06-25 15:26:48,https://eigenphi.io/mev/bsc/tx/0x29fc652cdbc10430a66e335bb7d884543a81b3a90eab27279bf3a0e5db8eac9e,-$0.31,$0.31,<$0.01
141514,2024-06-25 15:23:30,https://eigenphi.io/mev/bsc/tx/0x361118573ff85f525ee6d5179da93c75cdd73586b281319d20f87e574fe69449,<$0.01,$0.10,$0.10
141591,2024-06-25 15:08:16,https://eigenphi.io/mev/bsc/tx/0x92db4291ef42a6800a1aa66dbbc3037697b04f07380e03da2a55c040fbfc2d9b,<$0.01,$0.15,$0.16
141597,2024-06-25 15:07:01,https://eigenphi.io/mev/bsc/tx/0x2bbf71d38182ce300c3cee3f9915e2cd4fa764e6281e5ceafc66512cde693b73,<$0.01,$0.24,$0.24
141658,2024-06-25 14:57:16,https://eigenphi.io/mev/bsc/tx/0x6eb81b2aca4f9e4b42bc0ee81da349b90ab115e4f348c7d97885d2a59f6cf31e,<$0.01,$0.23,$0.23
141687,2024-06-25 14:50:40,https://eigenphi.io/mev/bsc/tx/0xa3a1bdf8c4c3ced7aecd384539739dfa521511b23095d9f08db0a5f4e55f5468,<$0.01,$0.26,$0.27
141831,2024-06-25 14:20:53,https://eigenphi.io/mev/bsc/tx/0x3551d68e94f6aee4433217717f7e6e798ae43806c45440a6778d62a405003b95,<$0.01,$0.15,$0.16
141881,2024-06-25 14:04:59,https://eigenphi.io/mev/bsc/tx/0xda2e9758ee89f9fbe838b4abf040a7f96ce9ebf78456b0c7995578cd912969a0,<-$0.01,$0.40,$0.40
141886,2024-06-25 14:03:08,https://eigenphi.io/mev/bsc/tx/0xf0d3188d7312d7eab7da0c67712f3fea61da46a29a8c3ade76babb83b651fab0,<$0.01,$0.17,$0.18
141892,2024-06-25 14:02:23,https://eigenphi.io/mev/bsc/tx/0x70a4cb87f6dbbd68ff5283630d5add9537e6c321b302571242114fca2655c2e2,<$0.01,$0.13,$0.13
141948,2024-06-25 13:47:01,https://eigenphi.io/mev/bsc/tx/0x6a5ff770fbab9f7c0c790ac2732ee1067e8e910466e6f11e09a55436a7b9cc9b,<-$0.01,$0.33,$0.32
141981,2024-06-25 13:39:16,https://eigenphi.io/mev/bsc/tx/0x4d42dee5eaef3e9bac82b2ebf8c2b3a95ea4ac11ca1ffbf4e40ae1717141f20c,<$0.01,$0.23,$0.23
142079,2024-06-25 13:15:27,https://eigenphi.io/mev/bsc/tx/0x284acffae0f1ee946caac0baa2530b55a8bb7391acc3172f2e7ab6ab94da33b3,<$0.01,$0.34,$0.34
142093,2024-06-25 13:10:44,https://eigenphi.io/mev/bsc/tx/0xc2c00ccd823e8dcfe3ed6b4e4375a8d6c89a1231a04288f6f70ca460ee278bed,<$0.01,$0.19,$0.20
142117,2024-06-25 13:04:11,https://eigenphi.io/mev/bsc/tx/0x92b22eab837cbeabda027173a050db68ed9b7f7072def019d531762fb8c1d12b,<$0.01,$0.20,$0.20
142165,2024-06-25 12:52:50,https://eigenphi.io/mev/bsc/tx/0x81eac7083526eb103c5b6bfefbd0ca26ce1e7aa1a9a597450352fbd2a28e3d8d,<$0.01,$0.13,$0.14
142172,2024-06-25 12:52:05,https://eigenphi.io/mev/bsc/tx/0x4b6a34830cc349afeca4e79497257542580be0631cee181d9b8926e01eab52d2,<$0.01,$0.25,$0.25
142199,2024-06-25 12:47:53,https://eigenphi.io/mev/bsc/tx/0x9f1043e7d38d8f35224b21b28336b78e6be47e6dd0fbc924be7ee4363ea0ff78,<$0.01,$0.17,$0.18
142260,2024-06-25 12:38:20,https://eigenphi.io/mev/bsc/tx/0x22684ac67264d1ef4b343af7479fe5ffcac58d0db58c31a29afec9551f1065a1,<-$0.01,$1.42,$1.41
142282,2024-06-25 12:34:20,https://eigenphi.io/mev/bsc/tx/0x706637e405e142508f01d4b131db62f1936e93dddf338c68a312b4a62d491910,<$0.01,$0.16,$0.17
142300,2024-06-25 12:31:01,https://eigenphi.io/mev/bsc/tx/0x14101225d3e854310073fcd2c202da7b9aa5eff4e668b8bc20096de5a0ef2367,<$0.01,$0.13,$0.13
142340,2024-06-25 12:20:38,https://eigenphi.io/mev/bsc/tx/0xa554d4b5012e1b1321319731a139b72b3d62d0c15df076033af9211650bb401b,<$0.01,$0.18,$0.18
142359,2024-06-25 12:16:56,https://eigenphi.io/mev/bsc/tx/0x7308b9c2061e058ff6af923c477924e6d6954d085f3dc47fcabbc6f0005190f8,<-$0.01,$0.21,$0.20
142381,2024-06-25 12:11:55,https://eigenphi.io/mev/bsc/tx/0x78b488dfe2279a2e8c199b1b38ddff4d9640f502678e15a7f24a3022c9a55bbf,<$0.01,$0.12,$0.13
142403,2024-06-25 12:06:19,https://eigenphi.io/mev/bsc/tx/0xdfcc3c4193d9ed202c98d92c494f5a080d2bba9cbb18be429c7c50eb9fe09c68,<$0.01,$0.12,$0.12
142420,2024-06-25 12:03:10,https://eigenphi.io/mev/bsc/tx/0x629fc416d537a9fabc7f85d2604cf6cc690f784950194baa01883d3c38a18f20,<$0.01,$0.12,$0.13
142456,2024-06-25 11:57:07,https://eigenphi.io/mev/bsc/tx/0xe6333b98cf651122734969b6f4c0bfa2e5b8b6554d150d543dc5bd9f58f3f1d3,<$0.01,$0.21,$0.22
142474,2024-06-25 11:51:33,https://eigenphi.io/mev/bsc/tx/0x2f11178fdf6a027af1b4a6015424110ef4d7a0a94c5a50086349080831d358ab,<$0.01,$0.12,$0.12
142478,2024-06-25 11:50:44,https://eigenphi.io/mev/bsc/tx/0x813372391781ce8c51ba77f1e9fc21c3542fa7efad99b5dbb86128c17de26320,<$0.01,$0.12,$0.13
142515,2024-06-25 11:44:25,https://eigenphi.io/mev/bsc/tx/0xd0d849083205b899f64472794bb1c61bf312a62129447697b58ebc06bd6015a5,<$0.01,$0.12,$0.12
142516,2024-06-25 11:44:19,https://eigenphi.io/mev/bsc/tx/0xe38e442deb98dfa02dfa4859bad527ec931d820399611b3eac05bdac8ce241c6,<$0.01,$0.12,$0.12
142550,2024-06-25 11:39:16,https://eigenphi.io/mev/bsc/tx/0x2885c81d95de6a4fd20ac66c1d1ff1fb0eecc7136a7a596f5f0012b15f827a6b,<$0.01,$0.14,$0.15
142559,2024-06-25 11:38:25,https://eigenphi.io/mev/bsc/tx/0x52c9a7647138e98d0a5e19f405bac618aa10d0dffd8692b57fc8dcbe0978657a,<$0.01,$0.26,$0.26
142599,2024-06-25 11:32:02,https://eigenphi.io/mev/bsc/tx/0xeeeb05c8ce59a6c9151e63dc7537b3d85b4213e123f2d623a41127b80112790c,<$0.01,$0.11,$0.11
142623,2024-06-25 11:27:24,https://eigenphi.io/mev/bsc/tx/0xdad926f841d10a1945d8cd5922e7d62138f891667c5cf2eb38e156d3aaa6be5a,<$0.01,$0.15,$0.15
142632,2024-06-25 11:25:57,https://eigenphi.io/mev/bsc/tx/0x9e608e01221772701c90321ee6babf1795d0487e370fec7629971135abb4de05,-$0.47,$0.48,<$0.01
142645,2024-06-25 11:23:51,https://eigenphi.io/mev/bsc/tx/0x6772d52e086ed27b450ff9fad657ac8442454624eb5726f1391426cfdc079c1e,<$0.01,$0.16,$0.17
142720,2024-06-25 11:09:16,https://eigenphi.io/mev/bsc/tx/0x0fe3b1aacce06862c030457718bad71be2abdf546fe4dfeaa613ea16e2fb9509,<$0.01,$0.12,$0.13
142731,2024-06-25 11:06:43,https://eigenphi.io/mev/bsc/tx/0x67f67dd4da54ac2489c7502a61c1bdf73df3140277931dca0a47f31c2a4ad8e5,<$0.01,$0.22,$0.23
142740,2024-06-25 11:05:28,https://eigenphi.io/mev/bsc/tx/0x64801423caf7714f69b8349035107d45fe02368f1cbaf53c9d32042754d02426,<$0.01,$0.20,$0.20
142827,2024-06-25 10:43:07,https://eigenphi.io/mev/bsc/tx/0x986d7073d90fe83af457d088c90bb98005ea689a3464296682b16c8f9db48ed9,<$0.01,$0.12,$0.13
142853,2024-06-25 10:37:52,https://eigenphi.io/mev/bsc/tx/0xad4099c7a7bc22d797059f6b283f96f60d9d4a6c9fe9e017f8828d122e093b8b,<$0.01,$0.36,$0.37
142949,2024-06-25 10:12:12,https://eigenphi.io/mev/bsc/tx/0x91e550fa4a8bb4e05489b9f9b9708321811e35e795d99643e7a060bad21f8174,<$0.01,$0.12,$0.12
143015,2024-06-25 10:02:12,https://eigenphi.io/mev/bsc/tx/0x61b377ada3a3ab5fb3dddebc492182fbd22ccd0e0a57ecbaf2a5b79c6caa50f2,<$0.01,$0.20,$0.20
143153,2024-06-25 09:31:00,https://eigenphi.io/mev/bsc/tx/0x041f7c91126502907b178a3d0e422a129901a60418f9fc36f535c520cba3ea77,<$0.01,$0.18,$0.19
143210,2024-06-25 09:18:47,https://eigenphi.io/mev/bsc/tx/0xa739b94c30790a07601331f96f00fc68c2746dff59f86cda349f456cd353cad1,<$0.01,$0.18,$0.19
143222,2024-06-25 09:16:32,https://eigenphi.io/mev/bsc/tx/0xe25784add265c208e479067670997e09262be4293a78b296094dac753a39c5c1,<$0.01,$0.20,$0.21
143334,2024-06-25 08:51:53,https://eigenphi.io/mev/bsc/tx/0x70ed1d66bc276eda1fb577e67bf6c4ba30f1636793bb4dcea79a4cb6aa45edee,<$0.01,$0.23,$0.24
143414,2024-06-25 08:35:19,https://eigenphi.io/mev/bsc/tx/0x2ea79b24ca7d0860f0f849efa1febd4ff6b5a560f1f6c6adc6b968be75089846,<$0.01,$0.14,$0.14
143423,2024-06-25 08:33:58,https://eigenphi.io/mev/bsc/tx/0x0c85622586bb53dd66ca733ed5db1862824103ac21ae022c2de64f137b40f687,<$0.01,$0.19,$0.20
143546,2024-06-25 08:13:25,https://eigenphi.io/mev/bsc/tx/0x3061a3c413890a20416be7fff5ddbda2e054fa9ce3be9b54602f6a7cdad3ca5e,<$0.01,$0.18,$0.18
143557,2024-06-25 08:12:04,https://eigenphi.io/mev/bsc/tx/0x43f5f56183dff1e6be314af42c928a2e4f06559682ba970b0d30a0bdb2264f94,-$0.23,$0.23,<$0.01
143585,2024-06-25 08:07:24,https://eigenphi.io/mev/bsc/tx/0x33f3c54036e820d0a6488d4f06c0082d9e473debc1ee4462eed6b0ed92459a2a,<$0.01,$0.15,$0.16
143667,2024-06-25 07:53:56,https://eigenphi.io/mev/bsc/tx/0xd8681aa4618f63b8048688efb8939ca614e0b568a3bcfeccc5f2809cc99c93af,-$0.21,$0.21,<$0.01
143676,2024-06-25 07:53:02,https://eigenphi.io/mev/bsc/tx/0xa39ca1df24b817e97de1cb3383518d8d93d148fe5c7a538714891ac01a4e0eea,-$0.20,$0.21,<$0.01
143711,2024-06-25 07:47:26,https://eigenphi.io/mev/bsc/tx/0x9df107d3e51b5bcfe851da718ab102714c11888cc073c2a2664677ce38378a10,<$0.01,$0.26,$0.26
143722,2024-06-25 07:46:08,https://eigenphi.io/mev/bsc/tx/0x5548429ed792fd28e73697583b78213b3a763cd2f8d4a976b1014b1d7753592a,<$0.01,$0.12,$0.12
143758,2024-06-25 07:41:56,https://eigenphi.io/mev/bsc/tx/0x926c85ac7060fc48ee770264d72c05b3c2d3ebe2dc0866fae84a09022ab75964,-$0.23,$0.23,<-$0.01
143802,2024-06-25 07:36:50,https://eigenphi.io/mev/bsc/tx/0x132509afb4f7a4a795db325562c510c7dfb71701ae33304e2540ce2ebea14c2b,<$0.01,$0.14,$0.15
143833,2024-06-25 07:30:05,https://eigenphi.io/mev/bsc/tx/0x1b1c10d3106cc24df993fe44e43073efe7ae2d7c9c5d140a738e2ecec6f87a15,<$0.01,$0.19,$0.19
143855,2024-06-25 07:27:02,https://eigenphi.io/mev/bsc/tx/0xb1307d0a6a3c745b792aa31cab7cb7e2566a2b2579d82b2baddd429ca7d5de65,<$0.01,$0.14,$0.15
143934,2024-06-25 07:12:56,https://eigenphi.io/mev/bsc/tx/0x7b512ca78855745be3cf2761acc101017c3830b82ea098a293de79eaa0f132f9,-$0.20,$0.21,<$0.01
143938,2024-06-25 07:11:56,https://eigenphi.io/mev/bsc/tx/0xc14128eb52c7bf47c0c2b1ab90d5d91a2193ba013e3734425a2db8f4367eaea3,<$0.01,$0.14,$0.15
143953,2024-06-25 07:07:55,https://eigenphi.io/mev/bsc/tx/0x007b6cc53adc8b3332358ac3edbeba865f479aaa37560f21ee071e202d5db073,-$0.22,$0.23,<$0.01
143959,2024-06-25 07:06:58,https://eigenphi.io/mev/bsc/tx/0x1fe2c74f17d6dabab43aca8a86be3d50b0f268e88b831dacaf28e3b8f57b9440,-$0.23,$0.23,<-$0.01
143996,2024-06-25 07:00:52,https://eigenphi.io/mev/bsc/tx/0x099f852ff5d78119810bb8dcee299ee87bec688cddae079d0359ed1b218a211d,<-$0.01,$0.24,$0.23
144041,2024-06-25 06:50:24,https://eigenphi.io/mev/bsc/tx/0xa4a8bc2d645e9ac2c0591251f69a968f1ebcfbecbb9c37c24bdf99235302346f,<$0.01,$0.16,$0.17
144062,2024-06-25 06:46:24,https://eigenphi.io/mev/bsc/tx/0x302e53741ae18ea10b0af5032c4361ce0490ed9ec90a88bae308d7d86290e236,<$0.01,$0.16,$0.17
144070,2024-06-25 06:44:39,https://eigenphi.io/mev/bsc/tx/0xbc173a3838e8b92817b4476603de4f08fa6c3630f459126ef66d9469404d13c8,<$0.01,$0.18,$0.18
144081,2024-06-25 06:42:54,https://eigenphi.io/mev/bsc/tx/0xe54050820704a9d828c83eee0492f123edbb1ec7dad0a35447e8f55853604406,-$0.20,$0.21,<$0.01
144086,2024-06-25 06:42:24,https://eigenphi.io/mev/bsc/tx/0x451cab8f1a6338c80eb53652521908e5f247e585f5cfaaf765281e3e0adf3f89,<$0.01,$0.16,$0.17
144096,2024-06-25 06:41:57,https://eigenphi.io/mev/bsc/tx/0xe963d4aa419dd84bf3dc54d1ab4951d289206bdfec6629053ef04066def8318f,-$0.23,$0.23,<$0.01
144107,2024-06-25 06:40:24,https://eigenphi.io/mev/bsc/tx/0x92bffda72ea707d42193fc4d7ae4ddc01250269e8f139bb1eac6512b57bcaac8,<$0.01,$0.16,$0.17
144114,2024-06-25 06:40:03,https://eigenphi.io/mev/bsc/tx/0x7c1e722b2c33a17d0f23fe86d6ffa902851c235fd5d92704c1b4973c6350e301,<$0.01,$0.20,$0.21
144137,2024-06-25 06:35:24,https://eigenphi.io/mev/bsc/tx/0x5af935eeaf4f35ee22b24f2a409e6adc210d724f1395dfa7e5d543c48ade4e3c,<$0.01,$0.16,$0.17
144145,2024-06-25 06:33:24,https://eigenphi.io/mev/bsc/tx/0xfeb100ea699c44fde7b61c10479932aecc055e90b1f1fc6939beba56f4be3184,<$0.01,$0.16,$0.17
